FIPS,state,stateAbr,county,metro,totEmp,ccShare,totEmpTh
38053,North Dakota,ND,McKenzie County,0,3080,0.18182,3.08
38055,North Dakota,ND,McLean County,0,4460,0.13565,4.46
38057,North Dakota,ND,Mercer County,0,4300,0.17907,4.3
38059,North Dakota,ND,Morton County,1,15110,0.18696,15.11
38061,North Dakota,ND,Mountrail County,0,3910,0.20077,3.91
38063,North Dakota,ND,Nelson County,0,1485,0.14478,1.485
38065,North Dakota,ND,Oliver County,0,880,0.13068,0.88
38067,North Dakota,ND,Pembina County,0,3765,0.15671,3.765
38069,North Dakota,ND,Pierce County,0,2120,0.10849,2.12
38071,North Dakota,ND,Ramsey County,0,5970,0.17839000000000002,5.97
38073,North Dakota,ND,Ransom County,0,2730,0.14652,2.73
38075,North Dakota,ND,Renville County,0,1310,0.12977,1.31
38077,North Dakota,ND,Richland County,0,8565,0.16579000000000002,8.565
38079,North Dakota,ND,Rolette County,0,4540,0.18392,4.54
38081,North Dakota,ND,Sargent County,0,2055,0.14112,2.055
38083,North Dakota,ND,Sheridan County,0,620,0.08871,0.62
38085,North Dakota,ND,Sioux County,0,1215,0.107,1.215
38087,North Dakota,ND,Slope County,0,395,0.11392000000000001,0.395
38089,North Dakota,ND,Stark County,0,13275,0.19435,13.275
38091,North Dakota,ND,Steele County,0,985,0.16751,0.985
38093,North Dakota,ND,Stutsman County,0,11085,0.19530999999999998,11.085
38095,North Dakota,ND,Towner County,0,1170,0.13675,1.17
38097,North Dakota,ND,Traill County,0,4295,0.17811,4.295
38099,North Dakota,ND,Walsh County,0,5695,0.11500999999999999,5.695
38101,North Dakota,ND,Ward County,0,30575,0.2018,30.575
38103,North Dakota,ND,Wells County,0,2060,0.14078,2.06
38105,North Dakota,ND,Williams County,0,12365,0.1755,12.365
39001,Ohio,OH,Adams County,0,10335,0.13546,10.335
39003,Ohio,OH,Allen County,1,47060,0.17074,47.06
39005,Ohio,OH,Ashland County,0,24260,0.17457,24.26
39007,Ohio,OH,Ashtabula County,0,42655,0.16762,42.655
39009,Ohio,OH,Athens County,0,26190,0.2604,26.19
39011,Ohio,OH,Auglaize County,0,22685,0.18272,22.685
39013,Ohio,OH,Belmont County,1,29915,0.14558,29.915
39015,Ohio,OH,Brown County,1,18690,0.15704,18.69
39017,Ohio,OH,Butler County,1,174085,0.25028,174.085
39019,Ohio,OH,Carroll County,1,12730,0.15279,12.73
39021,Ohio,OH,Champaign County,0,17905,0.17342,17.905
39023,Ohio,OH,Clark County,1,59995,0.1906,59.995
39025,Ohio,OH,Clermont County,1,95490,0.26291,95.49
39027,Ohio,OH,Clinton County,0,19435,0.18781,19.435
39029,Ohio,OH,Columbiana County,0,45915,0.1506,45.915
39031,Ohio,OH,Coshocton County,0,15380,0.1528,15.38
39033,Ohio,OH,Crawford County,0,18630,0.14545999999999998,18.63
39035,Ohio,OH,Cuyahoga County,1,586405,0.25661999999999996,586.405
39037,Ohio,OH,Darke County,0,24005,0.17705,24.005
39039,Ohio,OH,Defiance County,0,17620,0.16799,17.62
39041,Ohio,OH,Delaware County,1,88020,0.40531,88.02
39043,Ohio,OH,Erie County,1,35330,0.18723,35.33
39045,Ohio,OH,Fairfield County,1,68780,0.25145,68.78
39047,Ohio,OH,Fayette County,0,12900,0.14961,12.9
39049,Ohio,OH,Franklin County,1,579430,0.28941999999999996,579.43
39051,Ohio,OH,Fulton County,1,20360,0.17387,20.36
39053,Ohio,OH,Gallia County,0,12290,0.16965,12.29
39055,Ohio,OH,Geauga County,1,45070,0.28876999999999997,45.07
39057,Ohio,OH,Greene County,1,75500,0.28947,75.5
39059,Ohio,OH,Guernsey County,0,16555,0.14135,16.555
39061,Ohio,OH,Hamilton County,1,383695,0.27244,383.695
39063,Ohio,OH,Hancock County,0,37045,0.22161999999999998,37.045
39065,Ohio,OH,Hardin County,0,13615,0.13184,13.615
39067,Ohio,OH,Harrison County,0,6565,0.14318,6.565
39069,Ohio,OH,Henry County,0,13245,0.15025,13.245
39071,Ohio,OH,Highland County,0,17670,0.14318,17.67
39073,Ohio,OH,Hocking County,0,12720,0.16313,12.72
39075,Ohio,OH,Holmes County,0,17355,0.12244000000000001,17.355
39077,Ohio,OH,Huron County,0,27490,0.13296,27.49
39079,Ohio,OH,Jackson County,0,13110,0.15789,13.11
39081,Ohio,OH,Jefferson County,1,28810,0.16053,28.81
39083,Ohio,OH,Knox County,0,28210,0.21145,28.21
39085,Ohio,OH,Lake County,1,117830,0.24595,117.83
39087,Ohio,OH,Lawrence County,1,24895,0.16168,24.895
39089,Ohio,OH,Licking County,1,79295,0.22889,79.295
39091,Ohio,OH,Logan County,0,20895,0.15242999999999998,20.895
39093,Ohio,OH,Lorain County,1,136210,0.22016999999999998,136.21
39095,Ohio,OH,Lucas County,1,196540,0.21181,196.54
39097,Ohio,OH,Madison County,1,19220,0.18548,19.22
39099,Ohio,OH,Mahoning County,1,103600,0.21461999999999998,103.6
39101,Ohio,OH,Marion County,0,27995,0.14645,27.995
39103,Ohio,OH,Medina County,1,86740,0.28274,86.74
39105,Ohio,OH,Meigs County,0,8685,0.14508,8.685
39107,Ohio,OH,Mercer County,0,20140,0.16435,20.14
39109,Ohio,OH,Miami County,1,48865,0.20853000000000002,48.865
39111,Ohio,OH,Monroe County,0,5830,0.13722,5.83
39113,Ohio,OH,Montgomery County,1,238805,0.2435,238.805
39115,Ohio,OH,Morgan County,0,5980,0.14632,5.98
39117,Ohio,OH,Morrow County,1,16260,0.16759000000000002,16.26
39119,Ohio,OH,Muskingum County,0,37390,0.17357999999999998,37.39
39121,Ohio,OH,Noble County,0,4295,0.12805999999999998,4.295
39123,Ohio,OH,Ottawa County,1,19745,0.1884,19.745
39125,Ohio,OH,Paulding County,0,8480,0.14092000000000002,8.48
39127,Ohio,OH,Perry County,0,15210,0.13280999999999998,15.21
39129,Ohio,OH,Pickaway County,1,23155,0.18765,23.155
39131,Ohio,OH,Pike County,0,9955,0.15771,9.955
39133,Ohio,OH,Portage County,1,80820,0.2388,80.82
39135,Ohio,OH,Preble County,1,19910,0.16247999999999999,19.91
39137,Ohio,OH,Putnam County,0,17580,0.1661,17.58
39139,Ohio,OH,Richland County,1,54090,0.17499,54.09
39141,Ohio,OH,Ross County,0,30260,0.1844,30.26
39143,Ohio,OH,Sandusky County,0,29085,0.14664000000000002,29.085
39145,Ohio,OH,Scioto County,0,28315,0.16087,28.315
39147,Ohio,OH,Seneca County,0,25735,0.1496,25.735
39149,Ohio,OH,Shelby County,0,23235,0.16893,23.235
39151,Ohio,OH,Stark County,1,172485,0.2124,172.485
39153,Ohio,OH,Summit County,1,258040,0.27149,258.04
39155,Ohio,OH,Trumbull County,1,88820,0.1793,88.82
39157,Ohio,OH,Tuscarawas County,0,42000,0.18012,42.0
39159,Ohio,OH,Union County,1,24035,0.26149,24.035
39161,Ohio,OH,Van Wert County,0,13705,0.14301,13.705
39163,Ohio,OH,Vinton County,0,4985,0.18054,4.985
39165,Ohio,OH,Warren County,1,101695,0.32853000000000004,101.695
39167,Ohio,OH,Washington County,1,26965,0.19433,26.965
39169,Ohio,OH,Wayne County,0,54305,0.18553,54.305
39171,Ohio,OH,Williams County,0,17575,0.15391,17.575
39173,Ohio,OH,Wood County,1,62435,0.25386,62.435
39175,Ohio,OH,Wyandot County,0,11165,0.14151,11.165
40001,Oklahoma,OK,Adair County,0,8475,0.11209000000000001,8.475
40003,Oklahoma,OK,Alfalfa County,0,2110,0.13981,2.11
40005,Oklahoma,OK,Atoka County,0,5035,0.14399,5.035
40007,Oklahoma,OK,Beaver County,0,2635,0.10626,2.635
40009,Oklahoma,OK,Beckham County,0,9735,0.19055,9.735
40011,Oklahoma,OK,Blaine County,0,4405,0.15891,4.405
40013,Oklahoma,OK,Bryan County,0,17980,0.19077,17.98
40015,Oklahoma,OK,Caddo County,0,10555,0.1459,10.555
40017,Oklahoma,OK,Canadian County,1,56195,0.26657,56.195
40019,Oklahoma,OK,Carter County,0,20385,0.17047,20.385
40021,Oklahoma,OK,Cherokee County,0,18010,0.191,18.01
40023,Oklahoma,OK,Choctaw County,0,5610,0.12120999999999998,5.61
40025,Oklahoma,OK,Cimarron County,0,1135,0.14097,1.135
40027,Oklahoma,OK,Cleveland County,1,126265,0.26508000000000004,126.265
40029,Oklahoma,OK,Coal County,0,2285,0.10284000000000001,2.285
40031,Oklahoma,OK,Comanche County,1,47645,0.17210999999999999,47.645
40033,Oklahoma,OK,Cotton County,0,2655,0.17137,2.655
40035,Oklahoma,OK,Craig County,0,6570,0.13699,6.57
40037,Oklahoma,OK,Creek County,1,30260,0.20406,30.26
40039,Oklahoma,OK,Custer County,0,13370,0.18212,13.37
40041,Oklahoma,OK,Delaware County,0,15950,0.17618,15.95
40043,Oklahoma,OK,Dewey County,0,1995,0.1203,1.995
40045,Oklahoma,OK,Ellis County,0,1895,0.17414000000000002,1.895
40047,Oklahoma,OK,Garfield County,0,27815,0.16376,27.815
40049,Oklahoma,OK,Garvin County,0,11695,0.16075,11.695
40051,Oklahoma,OK,Grady County,1,23520,0.18984,23.52
40053,Oklahoma,OK,Grant County,0,2170,0.13594,2.17
40055,Oklahoma,OK,Greer County,0,2215,0.1219,2.215
40057,Oklahoma,OK,Harmon County,0,1225,0.15918,1.225
40059,Oklahoma,OK,Harper County,0,1850,0.11892,1.85
40061,Oklahoma,OK,Haskell County,0,4410,0.1576,4.41
40063,Oklahoma,OK,Hughes County,0,4845,0.10939000000000002,4.845
40065,Oklahoma,OK,Jackson County,0,11115,0.17184000000000002,11.115
40067,Oklahoma,OK,Jefferson County,0,2655,0.13371,2.655
40069,Oklahoma,OK,Johnston County,0,3965,0.16267,3.965
40071,Oklahoma,OK,Kay County,0,19995,0.17679,19.995
40073,Oklahoma,OK,Kingfisher County,0,7620,0.19619,7.62
40075,Oklahoma,OK,Kiowa County,0,4085,0.14321,4.085
40077,Oklahoma,OK,Latimer County,0,4455,0.13468,4.455
40079,Oklahoma,OK,Le Flore County,1,19330,0.13451,19.33
40081,Oklahoma,OK,Lincoln County,1,14390,0.17407999999999998,14.39
40083,Oklahoma,OK,Logan County,1,18885,0.23087,18.885
40085,Oklahoma,OK,Love County,0,4240,0.14032999999999998,4.24
40087,Oklahoma,OK,McClain County,1,15990,0.2192,15.99
40089,Oklahoma,OK,McCurtain County,0,12620,0.13193,12.62
40091,Oklahoma,OK,McIntosh County,0,6760,0.13905,6.76
40093,Oklahoma,OK,Major County,0,3670,0.12262,3.67
40095,Oklahoma,OK,Marshall County,0,6685,0.15333,6.685
40097,Oklahoma,OK,Mayes County,0,17355,0.15269000000000002,17.355
40099,Oklahoma,OK,Murray County,0,5785,0.15385,5.785
40101,Oklahoma,OK,Muskogee County,0,28040,0.17707,28.04
40103,Oklahoma,OK,Noble County,0,5480,0.22445,5.48
40105,Oklahoma,OK,Nowata County,0,4500,0.11667000000000001,4.5
40107,Oklahoma,OK,Okfuskee County,0,4305,0.1417,4.305
40109,Oklahoma,OK,Oklahoma County,1,339110,0.24891999999999997,339.11
40111,Oklahoma,OK,Okmulgee County,1,16335,0.17019,16.335
40113,Oklahoma,OK,Osage County,1,20380,0.18523,20.38
40115,Oklahoma,OK,Ottawa County,0,13490,0.14678,13.49
40117,Oklahoma,OK,Pawnee County,1,7230,0.15007,7.23
40119,Oklahoma,OK,Payne County,0,37990,0.29574,37.99
40121,Oklahoma,OK,Pittsburg County,0,18140,0.1516,18.14
40123,Oklahoma,OK,Pontotoc County,0,17845,0.21463000000000002,17.845
40125,Oklahoma,OK,Pottawatomie County,0,29645,0.17625,29.645
40127,Oklahoma,OK,Pushmataha County,0,4410,0.11565,4.41
40129,Oklahoma,OK,Roger Mills County,0,1510,0.13245,1.51
40131,Oklahoma,OK,Rogers County,1,41185,0.23771,41.185
40133,Oklahoma,OK,Seminole County,0,9750,0.13949,9.75
40135,Oklahoma,OK,Sequoyah County,1,16195,0.13460999999999998,16.195
40137,Oklahoma,OK,Stephens County,0,19015,0.18459,19.015
40139,Oklahoma,OK,Texas County,0,9835,0.14032,9.835
40141,Oklahoma,OK,Tillman County,0,2965,0.15008,2.965
40143,Oklahoma,OK,Tulsa County,1,291850,0.27007,291.85
40145,Oklahoma,OK,Wagoner County,1,33360,0.23351,33.36
40147,Oklahoma,OK,Washington County,0,23210,0.23998000000000003,23.21
40149,Oklahoma,OK,Washita County,0,5150,0.16602,5.15
40151,Oklahoma,OK,Woods County,0,4270,0.20375,4.27
40153,Oklahoma,OK,Woodward County,0,9335,0.16283,9.335
41001,Oregon,OR,Baker County,0,6555,0.20824,6.555
41003,Oregon,OR,Benton County,1,40605,0.33444,40.605
41005,Oregon,OR,Clackamas County,1,179275,0.29011,179.275
41007,Oregon,OR,Clatsop County,0,17470,0.1909,17.47
41009,Oregon,OR,Columbia County,1,20960,0.20372,20.96
41011,Oregon,OR,Coos County,0,25235,0.19555999999999998,25.235
41013,Oregon,OR,Crook County,0,8330,0.16086,8.33
41015,Oregon,OR,Curry County,0,8865,0.18782000000000001,8.865
41017,Oregon,OR,Deschutes County,1,71760,0.26066,71.76
41019,Oregon,OR,Douglas County,0,42110,0.16113,42.11
41021,Oregon,OR,Gilliam County,0,985,0.16751,0.985
41023,Oregon,OR,Grant County,0,3060,0.18137,3.06
41025,Oregon,OR,Harney County,0,3275,0.19389,3.275
41027,Oregon,OR,Hood River County,0,11350,0.20529,11.35
41029,Oregon,OR,Jackson County,1,87665,0.22585999999999998,87.665
41031,Oregon,OR,Jefferson County,0,8415,0.13427999999999998,8.415
41033,Oregon,OR,Josephine County,0,30530,0.19635999999999998,30.53
41035,Oregon,OR,Klamath County,0,27930,0.19638,27.93
41037,Oregon,OR,Lake County,0,3325,0.22105,3.325
41039,Oregon,OR,Lane County,1,157785,0.24435,157.785
41041,Oregon,OR,Lincoln County,0,19575,0.23321,19.575
41043,Oregon,OR,Linn County,0,49335,0.19185,49.335
41045,Oregon,OR,Malheur County,0,11435,0.14954,11.435
41047,Oregon,OR,Marion County,1,133655,0.19419,133.655
41049,Oregon,OR,Morrow County,0,4735,0.10137,4.735
41051,Oregon,OR,Multnomah County,1,371275,0.30384,371.275
41053,Oregon,OR,Polk County,1,32355,0.2301,32.355
41055,Oregon,OR,Sherman County,0,835,0.13174,0.835
41057,Oregon,OR,Tillamook County,0,10765,0.18114,10.765
41059,Oregon,OR,Umatilla County,0,32735,0.16007000000000002,32.735
41061,Oregon,OR,Union County,0,11030,0.20988,11.03
41063,Oregon,OR,Wallowa County,0,2970,0.22559,2.97
41065,Oregon,OR,Wasco County,0,11275,0.17827,11.275
41067,Oregon,OR,Washington County,1,260525,0.34536,260.525
41069,Oregon,OR,Wheeler County,0,500,0.14,0.5
41071,Oregon,OR,Yamhill County,1,44915,0.22888000000000003,44.915
42001,Pennsylvania,PA,Adams County,0,51675,0.18916,51.675
42003,Pennsylvania,PA,Allegheny County,1,597730,0.28858,597.73
42005,Pennsylvania,PA,Armstrong County,1,31180,0.15314,31.18
42007,Pennsylvania,PA,Beaver County,1,80855,0.19622,80.855
42009,Pennsylvania,PA,Bedford County,0,22355,0.15142,22.355
42011,Pennsylvania,PA,Berks County,1,195640,0.21233000000000002,195.64
42013,Pennsylvania,PA,Blair County,1,57570,0.19211,57.57
42015,Pennsylvania,PA,Bradford County,0,27270,0.14815,27.27
42017,Pennsylvania,PA,Bucks County,1,320885,0.30589,320.885
42019,Pennsylvania,PA,Butler County,1,89840,0.26052,89.84
42021,Pennsylvania,PA,Cambria County,1,61595,0.17412,61.595
42023,Pennsylvania,PA,Cameron County,0,2285,0.18818,2.285
42025,Pennsylvania,PA,Carbon County,1,29205,0.16179000000000002,29.205
42027,Pennsylvania,PA,Centre County,1,72985,0.32245999999999997,72.985
42029,Pennsylvania,PA,Chester County,1,253010,0.36605,253.01
42031,Pennsylvania,PA,Clarion County,0,17790,0.16442,17.79
42033,Pennsylvania,PA,Clearfield County,0,34720,0.16907,34.72
42035,Pennsylvania,PA,Clinton County,0,16785,0.1403,16.785
42037,Pennsylvania,PA,Columbia County,0,31175,0.17081,31.175
42039,Pennsylvania,PA,Crawford County,0,38010,0.19008,38.01
42041,Pennsylvania,PA,Cumberland County,1,118300,0.26475,118.3
42043,Pennsylvania,PA,Dauphin County,1,133195,0.24783000000000002,133.195
42045,Pennsylvania,PA,Delaware County,1,267730,0.2818,267.73
42047,Pennsylvania,PA,Elk County,0,15155,0.16793,15.155
42049,Pennsylvania,PA,Erie County,1,127330,0.21193,127.33
42051,Pennsylvania,PA,Fayette County,1,54725,0.15897999999999998,54.725
42053,Pennsylvania,PA,Forest County,0,2025,0.12345999999999999,2.025
42055,Pennsylvania,PA,Franklin County,0,69765,0.18634,69.765
42057,Pennsylvania,PA,Fulton County,0,6615,0.14739000000000002,6.615
42059,Pennsylvania,PA,Greene County,0,15725,0.15231,15.725
42061,Pennsylvania,PA,Huntingdon County,0,18795,0.15242999999999998,18.795
42063,Pennsylvania,PA,Indiana County,0,39590,0.16797,39.59
42065,Pennsylvania,PA,Jefferson County,0,19455,0.14032,19.455
42067,Pennsylvania,PA,Juniata County,0,11280,0.13076,11.28
42069,Pennsylvania,PA,Lackawanna County,1,100585,0.20724,100.585
42071,Pennsylvania,PA,Lancaster County,1,252430,0.20501,252.43
42073,Pennsylvania,PA,Lawrence County,0,40550,0.18015,40.55
42075,Pennsylvania,PA,Lebanon County,1,63590,0.18525,63.59
42077,Pennsylvania,PA,Lehigh County,1,164315,0.2504,164.315
42079,Pennsylvania,PA,Luzerne County,1,146965,0.19202,146.965
42081,Pennsylvania,PA,Lycoming County,1,54440,0.17974,54.44
42083,Pennsylvania,PA,McKean County,0,18240,0.17570999999999998,18.24
42085,Pennsylvania,PA,Mercer County,1,49825,0.1715,49.825
42087,Pennsylvania,PA,Mifflin County,0,19270,0.13025,19.27
42089,Pennsylvania,PA,Monroe County,0,76680,0.22646,76.68
42091,Pennsylvania,PA,Montgomery County,1,412930,0.34831999999999996,412.93
42093,Pennsylvania,PA,Montour County,0,8475,0.16401,8.475
42095,Pennsylvania,PA,Northampton County,1,141990,0.24191999999999997,141.99
42097,Pennsylvania,PA,Northumberland County,0,41845,0.12917,41.845
42099,Pennsylvania,PA,Perry County,1,22725,0.17294,22.725
42101,Pennsylvania,PA,Philadelphia County,1,619410,0.20953000000000002,619.41
42103,Pennsylvania,PA,Pike County,1,24090,0.21523,24.09
42105,Pennsylvania,PA,Potter County,0,7120,0.17978,7.12
42107,Pennsylvania,PA,Schuylkill County,0,64160,0.16521,64.16
42109,Pennsylvania,PA,Snyder County,0,18895,0.14184000000000002,18.895
42111,Pennsylvania,PA,Somerset County,0,34010,0.1479,34.01
42113,Pennsylvania,PA,Sullivan County,0,2720,0.13051,2.72
42115,Pennsylvania,PA,Susquehanna County,0,19935,0.17281,19.935
42117,Pennsylvania,PA,Tioga County,0,18235,0.17165,18.235
42119,Pennsylvania,PA,Union County,0,17665,0.22304000000000002,17.665
42121,Pennsylvania,PA,Venango County,0,24430,0.16598,24.43
42123,Pennsylvania,PA,Warren County,0,19265,0.17363,19.265
42125,Pennsylvania,PA,Washington County,1,97515,0.22976,97.515
42127,Pennsylvania,PA,Wayne County,0,22530,0.18353,22.53
42129,Pennsylvania,PA,Westmoreland County,1,171545,0.23315,171.545
42131,Pennsylvania,PA,Wyoming County,1,13180,0.17451,13.18
42133,Pennsylvania,PA,York County,1,216695,0.22165,216.695
44001,Rhode Island,RI,Bristol County,1,25005,0.30554000000000003,25.005
44003,Rhode Island,RI,Kent County,1,85650,0.26905999999999997,85.65
44005,Rhode Island,RI,Newport County,1,41050,0.30219,41.05
44007,Rhode Island,RI,Providence County,1,295655,0.22963000000000003,295.655
44009,Rhode Island,RI,Washington County,1,66200,0.29236999999999996,66.2
45001,South Carolina,SC,Abbeville County,0,9815,0.1243,9.815
45003,South Carolina,SC,Aiken County,1,67740,0.23856,67.74
45005,South Carolina,SC,Allendale County,0,2610,0.13218,2.61
45007,South Carolina,SC,Anderson County,1,80175,0.20998000000000003,80.175
45009,South Carolina,SC,Bamberg County,0,5605,0.14184000000000002,5.605
45011,South Carolina,SC,Barnwell County,0,8340,0.15048,8.34
45013,South Carolina,SC,Beaufort County,0,64495,0.24599000000000001,64.495
45015,South Carolina,SC,Berkeley County,1,77850,0.2219,77.85
45017,South Carolina,SC,Calhoun County,1,6525,0.18774000000000002,6.525
45019,South Carolina,SC,Charleston County,1,167615,0.28014,167.615
45021,South Carolina,SC,Cherokee County,0,21265,0.13896,21.265
45023,South Carolina,SC,Chester County,0,12630,0.14568,12.63
45025,South Carolina,SC,Chesterfield County,0,18735,0.13237000000000002,18.735
45027,South Carolina,SC,Clarendon County,0,12275,0.13727,12.275
45029,South Carolina,SC,Colleton County,0,14445,0.18692,14.445
45031,South Carolina,SC,Darlington County,1,27930,0.14429,27.93
45033,South Carolina,SC,Dillon County,0,10990,0.11692000000000001,10.99
45035,South Carolina,SC,Dorchester County,1,60990,0.25275,60.99
45037,South Carolina,SC,Edgefield County,1,10320,0.1531,10.32
45039,South Carolina,SC,Fairfield County,1,9655,0.16727,9.655
45041,South Carolina,SC,Florence County,1,58665,0.19219,58.665
45043,South Carolina,SC,Georgetown County,0,22735,0.19463,22.735
45045,South Carolina,SC,Greenville County,1,206720,0.27465,206.72
45047,South Carolina,SC,Greenwood County,0,29295,0.20038,29.295
45049,South Carolina,SC,Hampton County,0,7670,0.12516,7.67
45051,South Carolina,SC,Horry County,1,121925,0.21725999999999998,121.925
45053,South Carolina,SC,Jasper County,0,10460,0.09799,10.46
45055,South Carolina,SC,Kershaw County,1,26660,0.19411,26.66
45057,South Carolina,SC,Lancaster County,0,30170,0.17617,30.17
45059,South Carolina,SC,Laurens County,1,27430,0.13945,27.43
45061,South Carolina,SC,Lee County,0,6510,0.13978,6.51
45063,South Carolina,SC,Lexington County,1,125975,0.25442,125.975
45065,South Carolina,SC,McCormick County,0,3430,0.15743,3.43
45067,South Carolina,SC,Marion County,0,12945,0.13441,12.945
45069,South Carolina,SC,Marlboro County,0,9155,0.11578,9.155
